Fecha;Velocidad del viento;Direccion del viento;Humedad;Maxima rafaga de viento;PM10;PM2.5;Precipitacion;Presion;Radiacion Solar;Temperatura Ambiente
01-jul-23 17:15:00;1,440000057;301,0599976;76,34999847;2,160000086;27,12000084;11,85000038;0;760,7000122;18,92000008;14,75
01-jul-23 17:20:00;2,119999886;312,8800049;76,13999939;3,039999962;27,12999916;11,84000015;0;760,7399902;15,77999973;14,68999958
01-jul-23 17:25:00;1,110000014;310,3800049;77,13999939;1,669999957;27,10000038;11,85000038;0;760,75;12,97999954;14,71000004
01-jul-23 17:30:00;1,720000029;295,8999939;77,05999756;2,839999914;27,10000038;11,89000034;0;760,7700195;10,86999989;14,67000008
01-jul-23 17:35:00;1,980000019;293,8599854;76,80000305;2,650000095;27,12000084;8,659999847;0;760,8200073;8,789999962;14,64000034
01-jul-23 17:40:00;1,350000024;289,1199951;78,30999756;2,059999943;27,09000015;8,159999847;0;760,8499756;7,409999847;14,60000038
01-jul-23 17:45:00;0,730000019;277,6000061;79,27999878;1,669999957;27,11000061;8,140000343;0;760,8900146;5,489999771;14,51000023
01-jul-23 17:50:00;0,819999993;269,6400146;78,52999878;1,960000038;27,12000084;8,140000343;0;760,960022;3,599999905;14,43999958
01-jul-23 17:55:00;1,299999952;283,3599854;77,06999969;2,349999905;27,12000084;8,130000114;0;760,960022;2,170000076;14,40999985
01-jul-23 18:00:00;1,340000033;296,1199951;76,98000336;1,960000038;27,07999992;8,130000114;0;761,0100098;1,440000057;14,52999973
01-jul-23 18:05:00;0,99000001;293,480011;77,75;1,470000029;27,10000038;8,109999657;0;761,0300293;1,429999948;14,56000042
01-jul-23 18:10:00;0,860000014;293,8800049;78,44000244;1,75999999;27,10000038;8,130000114;0;761,0499878;1,080000043;14,57999992
01-jul-23 18:15:00;1,100000024;320,7799988;78,76999664;1,669999957;27,11000061;8,130000114;0;761,0499878;0,589999974;14,53999996
01-jul-23 18:20:00;0,949999988;333,5799866;78,94000244;1,570000052;27,21999931;8,119999886;0;761,0999756;0,170000002;14,47999954
01-jul-23 18:25:00;1,389999986;265,7200012;78,73999786;2,74000001;27,32999992;8,130000114;0;761,0900269;0,050000001;14,43999958
01-jul-23 18:30:00;1,269999981;297,0799866;77,23000336;2,450000048;27,34000015;8,149999619;0;761,1099854;0,01;14,35000038
01-jul-23 18:35:00;1,549999952;316,8599854;76,23000336;2,450000048;27,34000015;10,53999996;0;761,2000122;0;14,39999962
01-jul-23 18:40:00;1,730000019;335,5400085;76,72000122;2,650000095;27,35000038;10,89999962;0;761,2299805;0;14,53999996
01-jul-23 18:45:00;1,580000043;331,5599976;76,70999908;2,650000095;27,35000038;10,89000034;0;761,25;0;14,5
01-jul-23 18:50:00;1,960000038;326,5599976;76,27999878;3,140000105;27,35000038;10,89000034;0;761,2999878;0;14,46000004
01-jul-23 18:55:00;1,840000033;329,5799866;76,19000244;2,940000057;27,35000038;10,89000034;0;761,3400269;0;14,46000004
01-jul-23 19:00:00;1,879999995;328,3800049;76,12999725;3,329999924;27,34000015;10,89000034;0;761,4000244;0,02;14,43000031
01-jul-23 19:05:00;1,870000005;333,0400085;75,94999695;2,940000057;27,34000015;10,89000034;0;761,4199829;0,01;14,42000008
01-jul-23 19:10:00;1,720000029;334,1400146;75,44000244;3,529999971;27,34000015;10,86999989;0;761,4099731;0;14,38000011
01-jul-23 19:15:00;2,00999999;338,3200073;75,04000092;3,230000019;27,35000038;10,88000011;0;761,4099731;0;14,35999966
01-jul-23 19:20:00;1,720000029;210,8800049;74,91000366;2,74000001;29,87000084;10,89000034;0;761,3900146;0;14,35000038
01-jul-23 19:25:00;2,00999999;283,9500122;74,80000305;3,140000105;33,45999908;10,89999962;0;761,4000244;0;14,35000038
01-jul-23 19:30:00;1,75;285,019989;74,70999908;2,839999914;33,45999908;10,90999985;0;761,4099731;0;14,35000038
01-jul-23 19:35:00;1,870000005;268,8299866;74,79000092;2,940000057;33,45999908;12,81999969;0;761,4400024;0;14,32999992
01-jul-23 19:40:00;1,629999995;336,9400024;74,86000061;3,039999962;33,45999908;13,10999966;0;761,5100098;0;14,32999992
01-jul-23 19:45:00;1,090000033;333,8399963;74,88999939;1,75999999;33,45000076;13,10999966;0;761,5499878;0;14,32999992
01-jul-23 19:50:00;1,230000019;328,3999939;74,94000244;2,74000001;33,45999908;13,10999966;0;761,5999756;0,01;14,35000038
01-jul-23 19:55:00;1,590000033;334,5799866;75,18000031;2,839999914;33,47000122;13,09000015;0;761,6099854;0,02;14,34000015
01-jul-23 20:00:00;1,700000048;312,019989;75,58000183;3,140000105;33,45999908;13,06999969;0;761,6099854;0,01;14,32999992
01-jul-23 20:05:00;0,529999971;241,6600037;75,81999969;2,25;33,45999908;13,07999992;0;761,6599731;0;14,30000019
01-jul-23 20:10:00;0,930000007;285,8599854;76,05000305;1,960000038;33,47000122;13,07999992;0;761,7299805;0;14,30000019
01-jul-23 20:15:00;1,409999967;317,1400146;76,29000092;2,349999905;33,47000122;13,06999969;0;761,7600098;0;14,32999992
01-jul-23 20:20:00;0,75999999;330;76,66000366;1,470000029;28,65999985;13,07999992;0;761,8099976;0;14,35000038
01-jul-23 20:25:00;0,400000006;300,7799988;76,93000031;0,879999995;21,70000076;13,10000038;0;761,8900146;0;14,35000038
01-jul-23 20:30:00;1,059999943;309,6799927;76,98000336;2,059999943;21,70000076;13,10999966;0;761,9000244;0;14,31999969
01-jul-23 20:35:00;1,909999967;294,5599976;76,94999695;3,529999971;21,70999908;9,699999809;0;761,960022;0;14,31000042
01-jul-23 20:40:00;1,820000052;291,1000061;76,98000336;2,839999914;21,71999931;9,159999847;0;762,039978;0;14,28999996
01-jul-23 20:45:00;1,330000043;288,9599915;77,09999847;2,059999943;21,71999931;9,170000076;0;762,0900269;0,01;14,28999996
01-jul-23 20:50:00;1,75999999;297,2799988;76,98000336;3,230000019;21,69000053;9,130000114;0;762,1300049;0,02;14,25
01-jul-23 20:55:00;1,5;307,0799866;76,37999725;3,630000114;21,71999931;9,130000114;0;762,2199707;0,01;14,25
01-jul-23 21:00:00;1,929999948;301,4200134;76,13999939;2,839999914;21,71999931;9,119999886;0;762,25;0;14,25
01-jul-23 21:05:00;1,389999986;295,019989;76,25;2,059999943;21,71999931;9,119999886;0;762,2999878;0;14,23999977
01-jul-23 21:10:00;1,049999952;303,519989;76,40000153;1,669999957;21,70999908;9,130000114;0;762,3699951;0,01;14,25
01-jul-23 21:15:00;0,829999983;163,5599976;76,33999634;1,669999957;21,71999931;9,130000114;0;762,3599854;0,02;14,26000023
01-jul-23 21:20:00;1,019999981;22,95999908;76,19999695;1,570000052;22,73999977;9,100000381;0;762,3699951;0,01;14,27999973
01-jul-23 21:25:00;1,110000014;264,6499939;76,19999695;1,669999957;24,14999962;9,130000114;0;762,3800049;0;14,28999996
01-jul-23 21:30:00;0,680000007;305,8399963;76,09999847;1,370000005;24,15999985;9,140000343;0;762,4299927;0;14,27000046
01-jul-23 21:35:00;0,790000021;308,1799927;76,06999969;1,570000052;24,13999939;11,51000023;0;762,5100098;0;14,27999973
01-jul-23 21:40:00;1,019999981;318,8599854;76,01000214;2,059999943;24,14999962;11,88000011;0;762,5499878;0;14,28999996
01-jul-23 21:45:00;1,299999952;267,230011;76,01000214;2,059999943;24,15999985;11,85999966;0;762,6400146;0;14,28999996
01-jul-23 21:50:00;1,120000005;80,25;75,98999786;1,669999957;24,14999962;11,84000015;0;762,7299805;0;14,30000019
01-jul-23 21:55:00;0,839999974;6,920000076;75,90000153;1,370000005;24,15999985;11,86999989;0;762,7299805;0;14,31999969
01-jul-23 22:00:00;0,600000024;347,3200073;75,97000122;0,980000019;24,14999962;11,85999966;0;762,7700195;0,01;14,32999992
01-jul-23 22:05:00;0,550000012;338,4400024;76,05000305;1,179999948;24,14999962;11,84000015;0;762,8099976;0,02;14,34000015
01-jul-23 22:10:00;0,699999988;336,5599976;76,20999908;1,179999948;24,13999939;11,85000038;0;762,8300171;0;14,35000038
01-jul-23 22:15:00;0,720000029;318,9400024;76,34999847;1,960000038;24,15999985;11,84000015;0;762,8400269;0;14,35000038
01-jul-23 22:20:00;2,130000114;296,9200134;76,72000122;3,819999933;23,77000046;11,84000015;0;762,8800049;0;14,35000038
01-jul-23 22:25:00;1,710000038;320,5799866;77,05000305;2,650000095;23,18000031;11,85000038;0;762,9199829;0;14,31999969
01-jul-23 22:30:00;1,149999976;331,7399902;76,80000305;1,960000038;23,17000008;11,85000038;0;762,9299927;0;14,26000023
01-jul-23 22:35:00;1,809999943;317,019989;76,55999756;3,230000019;23,17000008;11,85999966;0;762,9299927;0;14,26000023
01-jul-23 22:40:00;1,710000038;279,0499878;75,94000244;2,940000057;23,18000031;11,85999966;0;762,9500122;0;14,27000046
01-jul-23 22:45:00;0,560000002;205,5800018;75,43000031;0,980000019;23,18000031;11,85999966;0;762,960022;0;14,27999973
01-jul-23 22:50:00;0,910000026;320,8999939;75,27999878;1,570000052;23,17000008;11,86999989;0;762,9500122;0,01;14,31999969
01-jul-23 22:55:00;0,930000007;324,8200073;75,51000214;1,470000029;23,18000031;11,85000038;0;763;0,02;14,35000038
01-jul-23 23:00:00;1,139999986;268,3500061;75,47000122;2,549999952;23,17000008;11,85000038;0;763,0100098;0,01;14,32999992
01-jul-23 23:05:00;1,00999999;279,0799866;75,41999817;1,669999957;23,18000031;11,77000046;0;762,9799805;0;14,30000019
01-jul-23 23:10:00;0,75999999;16,54000092;75,37999725;1,370000005;23,19000053;11,77000046;0;762,960022;0;14,30000019
01-jul-23 23:15:00;1,159999967;20,59000015;75,41000366;2,349999905;23,19000053;11,77999973;0;762,960022;0;14,31999969
01-jul-23 23:20:00;1,110000014;19,57999992;75,48000336;1,960000038;22,20999908;11,77000046;0;762,9899902;0,02;14,31000042
01-jul-23 23:25:00;1,090000033;147,4299927;75,76999664;1,960000038;20,72999954;11,76000023;0;762,9899902;0,01;14,32999992
01-jul-23 23:30:00;1,120000005;338,8399963;76,22000122;1,860000014;20,72999954;11,75;0;762,9899902;0;14,34000015
01-jul-23 23:35:00;1,090000033;333,5;76,81999969;1,669999957;20,75;9,590000153;0;763;0;14,32999992
01-jul-23 23:40:00;0,930000007;331,3299866;77,16000366;1,370000005;20,73999977;9,260000229;0;763,0100098;0;14,31000042
02-jul-23 00:00:00;1,159999967;334,9400024;75,76999664;1,669999957;20,72999954;9,25;0;763,0800171;0;14,18000031
02-jul-23 00:05:00;1,49000001;299,2000122;75,31999969;2,839999914;20,73999977;9,25;0;763,1099854;0,01;14,21000004
02-jul-23 00:10:00;0,660000026;333,0799866;74,93000031;1,179999948;20,72999954;9,239999771;0;763,0900269;0,02;14,22000027
02-jul-23 00:15:00;0,540000021;333,8599854;74,75;0,879999995;20,73999977;9,270000458;0;763,0599976;0;14,22999954
02-jul-23 00:20:00;0,839999974;317,5;74,76999664;1,669999957;23,05999947;9,350000381;0;763,0999756;0;14,22999954
02-jul-23 00:25:00;1,370000005;303,480011;74,93000031;1,75999999;26,32999992;9,359999657;0;763,1199951;0;14,22999954
02-jul-23 00:30:00;1,379999995;299,8999939;75,11000061;1,75999999;26,36000061;9,359999657;0;763,1300049;0;14,22999954
02-jul-23 00:35:00;1,190000057;215,1300049;75,19000244;1,860000014;26,37000084;8,5;0;763,1400146;0;14,22000027
02-jul-23 00:40:00;0,75;282,5299988;74,66000366;1,269999981;26,37000084;8,369999886;0;763,1199951;0;14,15999985
02-jul-23 00:45:00;0,449999988;304,2000122;74,58000183;1,269999981;26,37000084;8,359999657;0;763,1400146;0;14,19999981
02-jul-23 00:50:00;0,920000017;263,1900024;74,56999969;1,75999999;26,37999916;8,369999886;0;763,1500244;0;14,19999981
02-jul-23 00:55:00;1,419999957;271,4200134;74,73000336;2,25;26,37999916;8,369999886;0;763,1099854;0;14,18999958
02-jul-23 01:00:00;0,829999983;316,4200134;75,01000214;1,570000052;26,37000084;8,350000381;0;763,0700073;0,02;14,18999958
02-jul-23 01:05:00;0,810000002;330,5;75,08999634;1,669999957;26,37999916;8,359999657;0;763,0700073;0,01;14,18999958
02-jul-23 01:10:00;1,159999967;268,6900024;75;1,75999999;26,37999916;8,359999657;0;763,0700073;0;14,14999962
02-jul-23 01:15:00;0,870000005;335,9200134;74,63999939;1,570000052;26,37999916;8,350000381;0;763,0499878;0;14,10999966
02-jul-23 01:20:00;1,370000005;296,519989;74,80999756;2,059999943;24,27000046;8,359999657;0;763,0599976;0;14,13000011
02-jul-23 01:25:00;1,039999962;307,2200012;74,65000153;1,669999957;21,21999931;8,369999886;0;763,0900269;0;14,14000034
02-jul-23 01:30:00;1,889999986;321,8599854;74,11000061;2,74000001;21,20999908;8,380000114;0;763,1099854;0;14,10999966
02-jul-23 01:35:00;1,309999943;285,5799866;73,62999725;2,549999952;21,21999931;13,93999958;0;763,1300049;0;14,09000015
02-jul-23 01:40:00;0,610000014;253,3600006;73,33999634;1,470000029;21,21999931;14,77999973;0;763,0999756;0;14,13000011
02-jul-23 01:45:00;1,080000043;342,1199951;73,30000305;2,349999905;21,21999931;14,77000046;0;763,1400146;0;14,14999962
02-jul-23 01:50:00;1,629999995;270,8599854;73,30999756;Calculation aborted;21,20999908;14,77999973;0;763,1199951;0,01;14,11999989
02-jul-23 01:55:00;1,340000033;79,41000366;73,58000183;2,25;21,21999931;14,77999973;0;763,0700073;0,02;14,10999966
02-jul-23 02:00:00;0,930000007;212,1100006;73,70999908;1,570000052;21,21999931;14,77000046;0;763,0200195;0,01;14,10999966
02-jul-23 02:05:00;0,860000014;148,4499969;73,43000031;1,570000052;21,21999931;14,76000023;0;763,0100098;0;14,06999969
02-jul-23 02:10:00;1,340000033;43,09000015;73,23999786;2,25;21,22999954;14,75;0;762,960022;0;14,09000015
02-jul-23 02:15:00;1,50999999;41,29999924;73,12000275;2,549999952;21,22999954;14,75;0;762,9199829;0;14,09000015
02-jul-23 02:20:00;0,980000019;150,0099945;73,06999969;1,669999957;18,63999939;14,73999977;0;762,9000244;0,02;14,10000038
02-jul-23 02:25:00;1,519999981;268,8399963;72,94999695;2,74000001;14,85999966;14,75;0;762,9199829;0,01;14,07999992
02-jul-23 02:30:00;1,279999971;80,19999695;73,09999847;1,75999999;14,85000038;14,76000023;0;762,8800049;0;14,05000019
02-jul-23 02:35:00;1,769999981;268,4200134;73,12000275;2,940000057;14,85999966;10,52000046;0;762,8800049;0;14,06000042
02-jul-23 02:40:00;1,090000033;147,6100006;73,30000305;2,349999905;14,86999989;9,859999657;0;762,8499756;0;14,05000019
02-jul-23 02:45:00;1,99000001;354,6600037;73,26000214;Calculation aborted;14,86999989;9,760000229;0;762,7999878;0;14,02999973
02-jul-23 02:50:00;1,720000029;92,02999878;73,34999847;2,839999914;14,86999989;9,75;0;762,7000122;0;14,02999973
02-jul-23 02:55:00;1,539999962;152,0500031;73,44999695;2,450000048;14,86999989;9,75;0;762,6900024;0;14,03999996
02-jul-23 03:00:00;1,50999999;271,0499878;73,48999786;2,349999905;14,86999989;9,739999771;0;762,7000122;0;14,03999996
02-jul-23 03:05:00;1,230000019;329,519989;73,38999939;2,059999943;14,86999989;9,75;0;762,7000122;0;14,02000046
02-jul-23 03:10:00;1,950000048;277,9299927;73,48000336;3,529999971;14,85000038;9,75;0;762,6599731;0,02;14,01000023
02-jul-23 03:15:00;1,710000038;214,3500061;73,69000244;3,329999924;14,88000011;9,739999771;0;762,6300049;0,01;14,01000023
02-jul-23 03:20:00;2,119999886;275,5499878;73,94999695;3,529999971;17,06999969;9,829999924;0;762,6900024;0;14,01000023
02-jul-23 03:25:00;1,620000005;335,1000061;74,08999634;3,039999962;20,25;9,909999847;0;762,7700195;0;14,01000023
02-jul-23 03:30:00;1,610000014;322,7399902;74,16000366;3,140000105;20,26000023;9,909999847;0;762,7800293;0;14,01000023
02-jul-23 03:35:00;1,340000033;336,5799866;74,36000061;2,25;20,25;7,559999943;0;762,8300171;0;14,01000023
02-jul-23 03:40:00;1,289999962;277,7799988;74,58999634;2,160000086;20,25;7,179999828;0;762,8599854;0;14,01000023
02-jul-23 03:45:00;0,560000002;270,6799927;74,66000366;1,269999981;20,26000023;7,099999905;0;762,8599854;0;14,01000023
02-jul-23 03:50:00;0,790000021;139,6600037;74,72000122;1,269999981;20,26000023;7,170000076;0;762,8800049;0;14
02-jul-23 03:55:00;1,139999986;329,4599915;74,75;2,450000048;20,26000023;7,170000076;0;762,8900146;0;13,97999954
02-jul-23 04:00:00;1,289999962;341,2399902;74,65000153;2,25;20,26000023;7,159999847;0;762,9099731;0,01;13,94999981
02-jul-23 04:05:00;0,99000001;335,7399902;74,58999634;1,570000052;20,23999977;7,150000095;0;762,9000244;0,02;13,93999958
02-jul-23 04:10:00;0,680000007;334;74,52999878;1,370000005;20,26000023;7,170000076;0;762,9299927;0,01;13,93000031
02-jul-23 04:15:00;0,980000019;151,7799988;74,56999969;1,860000014;20,27000046;7,170000076;0;762,9799805;0;13,93000031
02-jul-23 04:20:00;1,179999948;53,40999985;74,58999634;1,75999999;21,06999969;7,179999828;0;762,9699707;0;13,94999981
02-jul-23 04:25:00;1,129999995;224,3000031;74,45999908;2,160000086;22,20999908;7,179999828;0;762,9799805;0;13,94999981
02-jul-23 04:30:00;0,289999992;123,3300018;74,29000092;Calculation aborted;22,21999931;7,190000057;0;762,9699707;0;13,93000031
02-jul-23 04:35:00;0,5;240,0500031;74,22000122;1,570000052;22,20999908;9,970000267;0;762,960022;0;13,93999958
02-jul-23 04:40:00;1,059999943;323,8599854;74,13999939;1,669999957;22,20000076;10,39999962;0;762,9299927;0;13,92000008
02-jul-23 04:45:00;0,970000029;324,1600037;74,09999847;1,860000014;22,20999908;10,38000011;0;762,8900146;0;13,89000034
02-jul-23 04:50:00;0,829999983;311,8999939;74,06999969;1,269999981;22,20999908;10,36999989;0;762,8900146;0;13,85999966
02-jul-23 04:55:00;1,360000014;318,2600098;74,05999756;2,450000048;22,20000076;10,38000011;0;762,8300171;0,01;13,85000038
02-jul-23 05:00:00;1,159999967;335,7200012;74,08999634;1,75999999;22,20999908;10,38000011;0;762,7600098;0,01;13,84000015
02-jul-23 05:05:00;1,919999957;331,3999939;74,05999756;2,839999914;22,21999931;10,36999989;0;762,7199707;0;13,81999969
02-jul-23 05:10:00;1,600000024;342,8399963;74,05000305;2,839999914;22,20999908;10,35000038;0;762,7199707;0;13,81000042
02-jul-23 05:15:00;1,399999976;325,4599915;73,91000366;2,160000086;22,21999931;10,35000038;0;762,7399902;0;13,77999973
02-jul-23 05:20:00;1,559999943;209,4700012;73,80999756;2,940000057;23,62000084;10,35000038;0;762,7299805;0;13,77999973
02-jul-23 05:25:00;1,539999962;336,8999939;73,52999878;2,74000001;25,62999916;10,35999966;0;762,7299805;0;13,77000046
02-jul-23 05:30:00;1,169999957;335,2600098;73,22000122;2,25;25,62999916;10,38000011;0;762,6799927;0;13,77000046
02-jul-23 05:35:00;0,349999994;85,58000183;73,13999939;0,779999971;25,63999939;9,079999924;0;762,6199951;0;13,77000046
02-jul-23 05:40:00;0,300000012;78,15000153;73,12999725;0,779999971;25,62999916;8,880000114;0;762,6199951;0;13,77000046
02-jul-23 05:45:00;0,870000005;215,1499939;73,12000275;1,370000005;25,62999916;8,859999657;0;762,6799927;0;13,77000046
02-jul-23 05:50:00;0,5;344,9400024;73,16000366;1,080000043;25,63999939;8,859999657;0;762,7000122;0;13,77000046
02-jul-23 05:55:00;0,930000007;215,7100067;73,26000214;2,059999943;25,62000084;8,859999657;0;762,6799927;0,02;13,75
02-jul-23 06:00:00;1,070000052;280,7200012;73,38999939;2,059999943;25,62000084;8,850000381;0;762,6900024;0,01;13,75
02-jul-23 06:05:00;1,059999943;341,6000061;73,45999908;1,75999999;25,62999916;8,850000381;0;762,7399902;0;13,77999973
02-jul-23 06:10:00;1,299999952;327,1600037;73,72000122;2,160000086;25,62999916;8,840000153;0;762,7999878;0;13,81000042
02-jul-23 06:15:00;0,980000019;271,9100037;73,87000275;2,059999943;25,62999916;8,850000381;0;762,8300171;0;13,81000042
02-jul-23 06:20:00;0,769999981;346,9200134;74,02999878;1,860000014;23,36000061;8,819999695;0;762,7999878;0;13,81000042
02-jul-23 06:25:00;1,00999999;331,3800049;74,09999847;2,549999952;20;8,779999733;0;762,7600098;0;13,80000019
02-jul-23 06:30:00;1,039999962;334,480011;73,86000061;2,160000086;20,01000023;8,789999962;0;762,7700195;0;13,77000046
02-jul-23 06:35:00;0,970000029;285,0599976;73,58999634;2,549999952;20,01000023;7,949999809;0;762,8400269;0;13,77000046
02-jul-23 06:40:00;2,349999905;275,980011;73,44000244;3,329999924;20,01000023;7,820000172;0;762,8099976;0;13,75
02-jul-23 06:45:00;0,850000024;82,44000244;73,12000275;2,059999943;20;7,880000114;0;762,7700195;0;13,73999977
02-jul-23 06:50:00;0,629999995;281,1900024;73,06999969;1,470000029;20;7,889999866;0;762,7700195;0,01;13,77000046
02-jul-23 06:55:00;0;0;72,94000244;0;20;7,889999866;0;762,9099731;0,02;13,80000019
